,Desc_word_count,channelSubscribers,mean_energy_entropy,mean_spectral_entropy,mean_spectral_spread,mean_zcr,std_chroma_std,std_energy_entropy,dayslive,tags_count,Title_length,textPC1,textPC2,textPC3,textPC4,textPC5,textPC6,mfccPC1,mfccPC2,mfccPC3,views_cat
24,26,174.0,3.1713816227,0.20475376480000002,0.14806767699999998,0.0360185039,0.014960756499999998,0.1536219508,109.52907407407407,4,23,8.131039625297548,-3.079489659313528,2.858147984613691,-0.024379715880555285,-0.37259386683120316,-0.4357842693051764,0.585252008849397,0.1267380116488375,-0.40692816806994775,1
25,16,266.0,3.1543241358999996,0.16308951060000001,0.1465979996,0.0318206328,0.015719739099999998,0.1754547301,800.1385416666667,0,45,1.7687794323625174,-3.07070155301194,-0.825624002114457,-0.8445508579780299,0.6433537912870312,1.2797958883567528,0.31819749555552684,1.8577211874675101,-1.2579163112032594,1
26,19,24.0,3.2066100318,0.3180692223,0.14479329789999998,0.042636168700000004,0.0102508754,0.137897881,2538.7213541666665,10,50,4.428928472415731,-0.057251069670374695,0.5465249783312325,0.6994097937098667,0.5853100672208291,1.7848697284767256,-1.4042366791693244,1.4358966255773034,-0.2330772865523223,1
27,10,884.0,3.1865749474,0.4109036768,0.1280231014,0.0554256461,0.0114345271,0.2572877684,2761.3746180555554,9,65,-1.476974533245317,1.4599465217549137,-1.8065802898847474,0.05985948536815719,-0.08883027932882143,-0.9308237046590736,-1.5457355403229827,0.6301757129419502,1.1473550480306816,1
28,11,7528.0,3.1838472944,0.2284864743,0.1527232324,0.0470008277,0.015284738400000001,0.14000565439999998,934.9252777777778,4,43,-1.466852392000725,0.908502743189264,0.8714341030465713,-0.3889066532392123,-0.38845648257045484,0.5084783484862542,-2.202612784002893,-0.11479449845121556,0.13542907077619162,1
29,0,1.0,3.0550925556,0.18887863789999998,0.1417482572,0.0320490531,0.0139788573,0.6001456538000001,33.180416666666666,0,27,-9.037228529719105,-1.311427308791297,-0.23890353909544426,-0.809019313297691,-0.16411995115290087,-0.5538408557595709,1.3778496365375388,-0.8053649917429623,-0.9548828545520299,0
30,3,0.0,2.956122185,0.17991140379999998,0.139404056,0.0322099935,0.0136488796,0.6753685049,83.63799768518518,0,26,-6.001179718941056,-0.9002359753964236,-0.9141165035529158,-0.7976897119023331,-0.10942451996181464,-0.33405272008283715,2.912180610079065,-1.4782767915127522,-0.4617474650487898,0
31,7,10.0,3.1893370873,0.12542133619999998,0.141590406,0.032481758300000003,0.0102814592,0.1442515465,2065.6428819444445,15,41,-4.069005471435378,-1.5141705074846483,0.2825163761161752,0.22107771756050562,0.7013935394764057,-0.046329639437153784,-0.784586888460237,0.8899628182121846,-0.8352423898613834,1
32,0,3494.0,3.1999105643,0.2938291482,0.142215807,0.0480231469,0.0149809603,0.1306140831,2212.1990277777777,1,39,-8.907667710613058,-0.47273396497926046,-0.7378641992173508,-0.9170205665892064,-0.1694114819863329,-0.6630610684334494,-3.1382201431769685,0.903753158379812,0.5846322920462681,1
33,25,4371.0,3.17437355,0.175970235,0.1456574589,0.0319999176,0.011398198899999998,0.1478144589,2487.3089467592595,41,40,3.305691672689387,-0.19167502516860696,-1.567672578698638,0.19202435498262255,0.5089466842030155,0.26334309990177024,1.6417782560461096,-1.0729475593959295,-1.133697906268504,1
34,3,2437.0,3.1688366411,0.6446533481000001,0.1324566186,0.06504554309999999,0.0126579228,0.2500613742,3217.717824074074,4,38,-8.204322308989209,-2.297162738813079,0.2052382514323893,-0.59942324399962,0.05991362217122885,-0.11198824908158309,1.2551417393419981,-1.9371888599540943,1.2385566293045986,2
35,0,1.0,3.2305243661,0.5669333049,0.1532299218,0.058431549400000005,0.010604998899999999,0.08539391699999999,174.61306712962963,0,40,-8.797678785746518,0.4681915811246705,-1.273448145962445,-0.8129347993816206,-0.38945667139512624,-0.4375589446225666,-2.338195367071088,0.40303034550572586,0.07414111321389007,0
36,13,3294.0,3.1581393892,0.3001414081,0.1410396495,0.0366541942,0.0130331944,0.1687588603,553.2604513888889,2,37,0.6403342123275392,0.11220226606951955,-0.13218608940165852,1.477526969301833,-1.704097643257151,0.9256090187782893,-0.6281870276679054,-0.6944303125699832,-0.3900640036714474,1
37,13,42602.0,3.2109315785000003,0.3408074504,0.1413763173,0.0474114715,0.0172010535,0.08983677080000001,984.6442245370371,4,69,1.2158681198421275,4.306218308668358,-0.3005377394447061,-0.3224100825189093,-1.3603766755381732,-0.848466363503519,-2.494331085166079,0.06817256313527516,0.2251494216052816,1
38,15,4062.0,3.2062763362999998,0.3717044579,0.144351064,0.048195649199999996,0.0128791796,0.11739695779999999,1578.1147800925926,17,72,1.7317378414780373,2.692925871688624,-0.6539167248292082,-1.401701866817725,0.580761407281221,-0.8405897632075136,-1.1617912379044668,-0.17398029153045313,0.1718029960964855,1
39,11,171.0,3.1720152008999998,0.38892482869999995,0.1451422286,0.0475692496,0.012839630500000001,0.1489154079,1264.3313425925926,8,48,-1.2760132661812555,2.0772820379115897,1.3246164109374274,-1.0322385977420259,0.3462228738818429,0.12560558447261466,0.10207540576151863,0.2539031641071009,-0.03469950563180206,1
40,21,1006.0,3.2015351573000004,0.1616289239,0.1345988189,0.0355235764,0.0130109444,0.09641286269999999,833.3691898148148,0,42,7.6271982607026505,-1.3627654770555748,-2.6251911486513326,1.6330273098614063,-4.091302760928481,-0.1345679927765546,0.9262368378782964,-1.914615411209609,0.07941333080208814,1
41,23,359.0,3.1748220042,0.06608907509999999,0.15435421800000002,0.0263885263,0.013586258700000001,0.12983504740000001,3373.4783101851854,7,75,4.615128169143752,0.30245223959004275,-2.066839965996507,0.5920865197840114,-0.9763045288901117,-1.4943654897002383,-0.6501066277387952,0.7679192140494872,-1.3926224828476899,1
42,4,58.0,3.2186504214999996,0.45788260840000006,0.13921094679999999,0.056673777,0.012024487700000001,0.1273764569,2707.2253587962964,7,34,-6.853172811835133,0.0718752064132897,-1.3464625985274028,-0.8218321878676093,0.2627810721616306,-0.1070164930991085,-2.1088794110708866,-0.005711195004003852,0.8965029995202364,1
43,16,306.0,3.2020873217,0.2409621653,0.1441935405,0.0456496968,0.017357178100000002,0.1276365268,1358.3993287037038,7,59,-4.632108453060622,0.40220920826841516,-0.6942935337611992,-1.042619273221166,0.21885088728015503,1.5106021110108028,3.4149195712114,-0.3967771669426428,0.14016143253909455,1
44,1,16.0,3.2120801716000003,0.375360259,0.1334850938,0.049255405599999996,0.011264676699999998,0.1757904868,1541.5269675925927,0,28,-9.037228529719105,-1.311427308791297,-0.23890353909544426,-0.809019313297691,-0.16411995115290087,-0.5538408557595709,-2.602061731844926,0.9221379145306556,0.07447604992759431,0
45,15,90.0,3.207744707,0.3871952718,0.1436422015,0.046453380700000005,0.009880945799999999,0.0997533227,837.2259375,11,53,3.53952015088056,1.1835015013794334,1.1026875734520736,-1.1005623575511374,0.9238631810978455,-0.30931352109719545,-2.0617285610476883,1.328413489330998,-0.5426762537515054,0
46,12,15.0,3.1879922844,0.3830805991,0.1441334165,0.0540518168,0.012466091299999999,0.16676416970000002,1369.1104745370371,18,46,-0.4208594783260556,5.477399874182559,7.36690929904342,-0.9754787639654641,0.5004930152030633,-0.7640901139713371,-2.408962517987288,0.5614964155439979,0.11879506693523124,1
47,7,4052.0,3.1975869302,0.563257131,0.1465311205,0.0613412886,0.0196450061,0.1711431024,3443.0015972222222,4,23,-4.7572355514940305,-1.1508151118997607,2.5214582660599323,0.9008215538614278,-0.15628531474486018,0.6783535182985233,-1.689941428648309,-0.9521404874775938,1.5647210700488723,1
48,19,3766.0,3.1692270206,0.27768525780000003,0.1412271578,0.0338909709,0.0148217749,0.1594557641,313.86685185185183,1,72,5.173882381042346,-2.2660317157174026,-0.6213665287399645,-0.10076068543562644,-0.7157845019572282,0.9289163482657078,4.7036001092102495,-1.2236270821541002,-0.36993154559589364,0
49,27,54.0,3.1273913201999997,0.166980008,0.1408800503,0.0324563354,0.0129143303,0.22916713940000003,2242.9977546296295,4,42,-0.627941580754472,0.3751921576250096,-1.3211564509534872,0.06589898766438985,0.35616370534512154,-0.8216434389339786,-1.0712474964076966,1.262771304445077,-0.9049981588952186,1
50,6,120.0,3.2899230126999996,2.3237962943,0.16733453,0.2541211752,0.0018384388,0.024505444900000003,3188.5231828703704,3,46,-3.209847830472332,-2.2118563160092046,-0.6158542583568682,0.043148822095185786,0.643488445480782,-0.36478858811321224,-5.162133816169091,-0.18609109235256077,0.6444378450982101,1
51,14,336.0,3.1616093127,0.2292666828,0.1427111941,0.0350684826,0.016082282,0.1595319221,947.3121643518518,0,29,1.9601989656423715,-2.2703312031376712,-1.31433507016624,-0.5338826060658708,-0.19521487695580692,0.3019470908104338,0.27683150431647885,0.27778650698905116,-0.6047704263195551,1
52,11,1209.0,3.166306016,0.1312169799,0.148297075,0.0436987455,0.013697829,0.14413411339999999,2844.1049189814817,2,41,-1.1244132424218753,-1.7831263299115194,-1.1468315330735444,-0.9522833215893793,0.34847651437131794,-0.343576033639752,-1.9321458954700637,0.7805922344025714,-0.3927379245513671,1
53,10,24.0,3.2229513601999997,0.3697493431,0.14001564960000001,0.0483267594,0.0100547026,0.0850945944,3186.6447337962964,18,60,0.39898708772065006,1.1746493585799185,-1.9181917574530694,-0.28813392576637015,1.0547691074379095,0.26853261150609387,-1.8457394054562037,0.6116375917537595,-0.12829282274720225,1
54,15,66.0,2.7966005439,0.46109212039999997,0.11307560779999999,0.0490973987,0.0143079381,0.8632441675,1902.5799652777778,13,81,5.852157464329934,2.711119394064824,2.21503333117996,-0.9759315686160691,1.4022992678972168,0.20962332024732117,7.34903024886693,-1.4954445678320238,0.443632676389136,1
55,6,3494.0,3.2067469951999996,0.2851524503,0.1410060991,0.0474462621,0.0152137554,0.1215683541,2001.9721412037038,5,36,-9.32880831763859,-2.8570458094302027,0.7141186308352326,-0.24841624827159492,-0.24112871243732648,0.33385896278843924,-3.0112038576917888,0.8120613644154308,0.41843216591833654,1
56,0,3.0,3.1645070279,0.6358317832,0.15913617089999998,0.0661905683,0.0151369806,0.2269949989,183.97052083333332,0,23,-9.056800423958604,-1.209195106499403,-0.27552682571863285,-0.5969322927985905,-0.37887360972826184,-0.21911851927480994,-2.791876531495011,0.5245428264716607,1.698517686024747,0
57,6,1269.0,3.0958334572000004,0.1445369206,0.1280088204,0.0338401156,0.0149063705,0.2846377827,674.5263773148148,0,40,-5.842636784637309,-0.07867212438597039,-1.4232761859886176,-1.1183435591077517,0.0946706981927689,-0.3834001629905778,4.67153543459216,-1.6465311681182695,-0.28340736273521167,1
58,24,25380.0,3.1964699455,0.2480821943,0.18897021190000002,0.053339616799999996,0.0164446778,0.1497393633,14.535520833333333,3,50,6.330501997421008,-0.3568467687846858,-0.7574786204375269,-0.8897863802727534,0.20138750953810527,-0.7226145744859495,-1.3612646138841211,1.2028894051172159,-0.3382205869595276,0
59,17,6.0,3.1712440988,0.3507596713,0.1483055032,0.0480478146,0.0104851318,0.1734807936,1294.1433680555556,17,70,0.14275557519650192,3.046512287752759,5.168102574087734,0.34799170576092914,0.17518535348459544,-0.8441650109870826,-0.25908737661367803,0.32493810002181456,-0.07113536915169061,1
60,5,12780.0,3.1725479407,0.2293484057,0.1409132405,0.0356765708,0.015879596,0.1385239319,2676.132233796296,4,29,-5.7636481606349665,-0.3552737917044916,-0.11903090466646767,0.5173706449424436,-0.42651229685384195,-0.572950584554914,1.2200341222484445,-1.1030523705762758,-0.37126226174537,1
61,12,28.0,3.1717645497,0.4459770818,0.154996717,0.046562554400000004,0.0203037869,0.13190062730000002,3558.1448842592595,12,39,-1.607024964121683,0.2740641947772594,0.05181310887803548,0.2905831970579232,-0.05512545133625346,-0.7309371463062283,0.33943101214655846,1.6485114398010716,-0.7494409524553439,1
62,26,0.0,3.2075066439,0.6635890003,0.14797222470000002,0.0752689391,0.0095065223,0.12225126509999999,546.4728356481481,8,23,8.953589863228922,-4.180168271046922,1.019097096988177,1.2043074021603777,-0.6835777326394767,-0.6416192703979123,1.1381736940267668,-1.0417202000860937,1.7742235191422424,0
63,21,189.0,3.2128215604,0.2485251262,0.1407021896,0.0409768364,0.0097872351,0.0863612845,1875.9276851851853,0,62,5.955529718794429,0.565223823264266,-3.4938690466417306,1.265922181304366,-4.070913253030681,-0.6841264287394929,-4.007131141440602,-0.15425001940087005,-0.07440060733059692,1
64,30,30693.0,3.0402232637999997,0.05158036,0.1643996412,0.0165836672,0.014822793600000002,0.2722118705,3940.298796296296,5,50,-2.888091082125687,-1.0952785142682333,-1.2852307022525729,2.0346023868895755,-0.6335901532184111,0.23821213380585085,1.0868608899288008,1.3630613880467448,-2.2234597942580483,2
65,4,1535.0,3.2339582120999997,0.6141983307,0.1357622266,0.0729608934,0.0098434856,0.11269807119999999,3662.1789930555556,7,49,-8.930715639362262,-0.2558630685037789,-0.8295856584674713,-0.5729855815609429,-0.26237021452496845,0.400793431017703,-1.9133396563933323,-0.48383465680782217,1.2884462700082455,1
66,0,44.0,3.2057632108,0.14897534140000002,0.1389756834,0.0289790469,0.013474809499999999,0.08940423130000001,3024.069675925926,7,25,-9.062076767519546,-1.153075291865873,-0.3328366430790546,0.23095176285210386,0.10214987537377855,-0.3591857935346852,-1.470719176683416,-1.3395602130870938,-0.5933667048474321,1
67,13,1444.0,3.1137895247000005,0.3081287834,0.13872486480000001,0.0434720374,0.013706598600000001,0.4058386742,1593.0022453703705,6,34,-1.868372763358978,-0.5635571423437069,0.6054238849930277,-0.6244781517263435,0.5592220913570024,0.2908758405801548,1.9762163220418214,-0.449748827847959,-0.015576816421368515,1
68,6,40.0,3.1819772418,0.2877207928,0.1354120129,0.046119117599999995,0.0115881677,0.1674414309,3949.481076388889,3,28,-3.98304404187473,-1.6623871359496365,0.36979145417767706,-0.9026480298119706,0.3243254122471361,0.17801481241699013,-2.515138718646027,-0.27344611816160735,0.46107804852097006,1
69,17,9.0,3.1906008221,0.20170348629999998,0.1515956746,0.0384782579,0.0118457194,0.1201532646,2667.9877430555557,0,43,-0.7550860860465112,-0.10363646951487679,-2.153565316972454,-0.7033726349027044,-0.48796112196375174,-0.6707121951315617,-0.800659776586925,-0.039391375208873515,-0.4090009985330592,1
70,22,4.0,3.2295083310000003,0.2839956924,0.1706851527,0.043913059500000004,0.0104478724,0.0860717315,2993.4797685185185,9,77,-5.095495049292176,4.895866069394735,-3.177676290262541,-1.2200201528751917,-0.3435394163867562,0.1159846858655397,-4.411301007480103,0.012904432322904861,0.39424081388037224,1
71,19,74369.0,3.1689285215,0.2842589886,0.1493893999,0.0432126026,0.011865685400000001,0.1755497453,2950.2468402777777,3,29,5.341391171790027,-1.3873583694890275,1.145013378576262,-0.7483184889909611,0.371067263937746,0.6657820139351764,-1.861463976467591,-0.29852560591281957,0.040592450637221555,2
72,9,49.0,3.2304668716000005,0.3734693686,0.1382737003,0.0473799582,0.0121568697,0.1030000068,1716.2484259259259,2,29,-0.7695772197714944,-0.7192652751980069,0.5359885125139547,-0.8303535352438456,0.40956517250512725,1.1391819298272001,0.16550572992862853,-3.4554758685805957,0.37961634027568,1
73,0,160.0,3.2180548831999998,0.6817592932,0.1508548535,0.06542530889999999,0.010201814699999999,0.0962126062,1671.8445833333333,4,63,-7.8927114990854825,4.950289055146461,0.6715581877477157,-1.0780537388292224,-0.3128441985926075,-0.8394350506238492,-0.08833939967815217,1.6556302032568952,-0.1169026893575852,1
74,8,27300.0,3.1863092217,0.38959932799999997,0.1399888008,0.04634869269999999,0.010468468199999999,0.1272893036,2292.2790740740743,6,31,-2.676478530009993,-0.3180889267281456,0.5699788554888985,0.6082603982968438,-0.006829729004175214,0.4746576345229129,-4.180921270520586,-0.12248471024268637,-0.057889568322260394,1
75,24,47.0,3.2033270625,0.26222779809999996,0.1483902543,0.043140759400000006,0.0124211635,0.154220319,3376.364664351852,14,30,0.4722632220513931,0.06522343045202394,2.17863191422963,0.36618941668809146,0.17957002588183898,-0.66263399304494,-4.537015970460898,-0.6069742401555577,-0.07412177222062746,1
76,19,3766.0,3.1948283162999997,0.2652860071,0.1352767402,0.0318763983,0.017421843899999997,0.111349073,465.86761574074075,1,70,4.198529085738508,-2.089453644814384,-0.5748235228358392,-0.06984196349821732,-0.8073647088238546,0.9308210109770912,4.747036506333114,-2.647320853111453,-0.17765471113253212,1
77,10,30.0,3.2236787900999997,0.2669907584,0.14099239,0.0368485755,0.0134104098,0.1065614916,2057.325185185185,4,25,0.8262933481857957,-2.136282471717559,-1.2399175448817947,-1.0141207654641975,0.5316369281045705,-0.34738535906251783,-2.149366433565544,-1.3665038964392826,-0.19052214934114947,1
78,10,26.0,3.2841631477999997,1.4768074168,0.1915342126,0.1461330386,0.0032357146000000004,0.029640016,1485.8383680555555,6,62,-2.968577442117477,3.413446901010469,3.1386465797836176,-0.9409587436537366,0.20930599279999765,0.09230717590555688,-6.355392987941713,-0.2149729576832969,1.1166547842485373,1
79,0,2239.0,3.2008259729,0.6368339418,0.1383113769,0.0632715008,0.012916555900000001,0.1273418687,1400.2244907407407,1,39,-8.707751366889807,1.1641603463548795,-0.48622264068985216,-0.3740395532766829,-0.7958422222201454,0.21333186135204366,-0.19634739050203215,-1.940024493935721,0.6365151555506849,1
80,27,713.0,3.1552466354,0.22845651190000002,0.1474263502,0.0344544075,0.0227220507,0.1602305916,3134.6691666666666,7,48,-4.662010961846447,0.6598043568238904,-2.02799681439141,0.24674874471489028,-0.38078046014352707,-0.7971306373029478,-2.0361914313295886,0.040914077963037566,-0.4474698026486626,1
81,14,49.0,3.1325317855000003,0.3035499627,0.17477978149999998,0.0468186399,0.0185924547,0.18421018379999998,864.3091782407407,4,50,-4.62470221167022,1.0479138674295967,-1.1205274776110283,-0.41235915334741285,0.6860242679796285,-1.0424414098721586,-0.7194883454415306,0.4846361445689722,-0.6740837764594798,1
82,20,245.0,3.2101529698,0.5708473109000001,0.1442948623,0.0607967013,0.0098079438,0.10298246330000001,2733.650289351852,3,60,3.5004837296142033,-0.09313562702622695,0.7025852914112704,-0.5817684549902332,-0.03150042359261584,0.8945247312298064,-3.9147848540773316,-0.20358124737961503,0.37865200685434747,1
83,11,279.0,3.1799415057,0.32397362539999996,0.14725901789999998,0.0404065917,0.0164140182,0.1544489235,755.4449652777778,0,53,-3.9791948053523867,-1.985646913177466,-0.5624900691726443,0.3903875045528748,-1.7874353833069017,-0.11131096863506962,-3.3903604522968642,-0.41996551694431367,-0.14582951292809535,1
84,14,2330.0,3.2126749364999996,0.4501308022,0.1332494724,0.05044490769999999,0.009796813199999999,0.0946620099,1525.8791435185185,0,56,1.0331830864790073,-1.274292453996768,-1.7681392830427185,-1.288530924603585,0.7431547090003551,0.36320004675812956,-3.46014462171226,-0.019640297141869687,0.03648070651754028,1
85,15,12.0,3.2039838527,0.3801121489,0.12454771490000001,0.0465208786,0.0097822655,0.1096817068,2299.744537037037,0,57,3.0556934712450636,-0.9142841281914177,-2.29430159031067,-1.5040477364211466,0.9189679387463203,-0.9043574463178011,-4.244168294521379,-0.35119913216408555,0.37477105461067184,1
86,13,28.0,3.2235908329000003,0.36169074520000005,0.13374637050000002,0.047981683899999995,0.009011519300000001,0.0995642557,1537.8252430555556,0,30,-1.1244132424218753,-1.7831263299115194,-1.1468315330735444,-0.9522833215893793,0.34847651437131794,-0.343576033639752,-2.65798575152993,0.8044859886620295,0.3597508603929855,1
87,4,47.0,3.2142179081,0.5105357159,0.15207090199999998,0.0596913875,0.011337535400000001,0.1178462673,166.12302083333333,0,36,-6.020535019883824,-1.7368261464358907,-0.42396830708610794,-0.2247752653411132,-0.9299875637965874,-0.33352824355301186,-1.5290917749604644,-0.5754099880858639,0.18367196872002214,1
88,21,892.0,3.2342938623000004,0.4996969442,0.1328012456,0.0567279072,0.0101274973,0.0970225334,1353.5894560185186,0,24,2.6957859236768886,-3.287705790625296,-0.8531049522933608,-0.92171326798147,0.7275114354124567,0.5179583769169822,-2.100311851603569,0.349559164678054,0.32060523734678914,1
89,0,307.0,3.1194636417000003,0.18165499989999997,0.1496853638,0.0309889007,0.0128248553,0.2244620893,804.4656944444445,0,41,-8.907667710613058,-0.47273396497926046,-0.7378641992173508,-0.9170205665892064,-0.1694114819863329,-0.6630610684334494,-0.8405191828008997,0.42539636602303027,-1.0134890479731677,1
